angle,pesos_first,pesos_second
24.7,[ 0.81386296  0.00322471 -0.01309054  0.00129635],[ 1.22893514  0.07435329 -0.49426716  0.01573535]
24.8,[ 0.81342988  0.00317565 -0.01289137  0.00127663],[ 1.22871096  0.07431571 -0.49401734  0.0157274 ]
24.9,[ 0.81299618  0.00312652 -0.01269192  0.00125688],[ 1.22848525  0.07427787 -0.49376581  0.01571939]
25.0,[ 0.81256187  0.00307732 -0.01249218  0.0012371 ],[ 1.22825799  0.07423978 -0.49351256  0.01571133]
25.1,[ 0.81212797  0.00302816 -0.01229264  0.00121734],[ 1.22802971  0.07420151 -0.49325817  0.01570323]
25.2,[ 0.81169346  0.00297893 -0.01209281  0.00119755],[ 1.22779987  0.07416298 -0.49300205  0.01569507]
25.3,[ 0.81125834  0.00292964 -0.01189271  0.00117773],[ 1.22756848  0.07412419 -0.49274419  0.01568687]
25.4,[ 0.81082365  0.0028804  -0.0116928   0.00115793],[ 1.22733606  0.07408523 -0.49248518  0.01567862]
25.5,[ 0.81038835  0.00283108 -0.01149262  0.00113811],[ 1.22710207  0.074046   -0.49222443  0.01567032]
25.6,[ 0.80995247  0.0027817  -0.01129216  0.00111826],[ 1.2268665   0.07400651 -0.49196192  0.01566196]
25.7,[ 0.809517    0.00273237 -0.01109189  0.00109843],[ 1.2266299   0.07396685 -0.49169825  0.01565357]
25.8,[ 0.80907994  0.00268286 -0.0108909   0.00107852],[ 1.22639115  0.07392683 -0.4914322   0.0156451 ]
25.9,[ 0.80864331  0.00263339 -0.0106901   0.00105864],[ 1.22615137  0.07388663 -0.49116499  0.01563659]
26.0,[ 0.8082061   0.00258386 -0.01048903  0.00103872],[ 1.22590998  0.07384616 -0.49089599  0.01562803]
26.1,[ 0.80776933  0.00253438 -0.01028816  0.00101883],[ 1.22566754  0.07380552 -0.49062583  0.01561943]
26.2,[ 0.80733198  0.00248483 -0.01008704  0.00099892],[ 1.2254235   0.07376461 -0.49035387  0.01561077]
26.3,[ 0.80689407  0.00243522 -0.00988565  0.00097897],[ 1.22517784  0.07372343 -0.49008011  0.01560205]
26.4,[ 0.8064556   0.00238555 -0.009684    0.000959  ],[ 1.22493055  0.07368197 -0.48980454  0.01559328]
26.5,[ 0.80601757  0.00233593 -0.00948256  0.00093905],[ 1.2246822   0.07364034 -0.48952778  0.01558447]
26.6,[ 0.80557798  0.00228613 -0.0092804   0.00091903],[ 1.22443164  0.07359834 -0.48924857  0.01557558]
26.7,[ 0.80513885  0.00223638 -0.00907845  0.00089904],[ 1.22418002  0.07355616 -0.48896817  0.01556665]
26.8,[ 0.80470017  0.00218668 -0.00887671  0.00087906],[ 1.22392733  0.0735138  -0.48868657  0.01555769]
26.9,[ 0.80425995  0.00213681 -0.00867425  0.00085901],[ 1.2236724   0.07347106 -0.48840249  0.01554864]
27.0,[ 0.80382019  0.00208699 -0.00847201  0.00083898],[ 1.2234164   0.07342815 -0.4881172   0.01553956]
27.1,[ 0.80337989  0.00203711 -0.00826953  0.00081893],[ 1.22315873  0.07338495 -0.48783006  0.01553042]
27.2,[  8.02939061e-01   1.98716873e-03  -8.06679695e-03   7.98851894e-04],[ 1.22289939  0.07334148 -0.48754106  0.01552122]
27.3,[  8.02497706e-01   1.93716860e-03  -7.86382430e-03   7.78751588e-04],[ 1.22263837  0.07329772 -0.48725019  0.01551196]
27.4,[  8.02056825e-01   1.88722226e-03  -7.66107000e-03   7.58672905e-04],[ 1.22237626  0.07325378 -0.4869581   0.01550266]
27.5,[  8.01615425e-01   1.83721704e-03  -7.45807670e-03   7.38570555e-04],[ 1.22211246  0.07320956 -0.48666413  0.0154933 ]
27.6,[  8.01173510e-01   1.78715348e-03  -7.25484654e-03   7.18444748e-04],[ 1.22184697  0.07316505 -0.48636827  0.01548388]
27.7,[  8.00731085e-01   1.73703209e-03  -7.05138165e-03   6.98295695e-04],[ 1.22157977  0.07312026 -0.48607051  0.0154744 ]
27.8,[  8.00288153e-01   1.68685340e-03  -6.84768417e-03   6.78123610e-04],[ 1.22131087  0.07307518 -0.48577085  0.01546486]
27.9,[  7.99844721e-01   1.63661795e-03  -6.64375626e-03   6.57928705e-04],[ 1.22104025  0.07302981 -0.48546928  0.01545526]
28.0,[  7.99401783e-01   1.58643847e-03  -6.44005556e-03   6.37756300e-04],[ 1.22076851  0.07298426 -0.48516646  0.01544562]
28.1,[  7.98958351e-01   1.53620305e-03  -6.23612775e-03   6.17561406e-04],[ 1.22049505  0.07293842 -0.48486172  0.01543592]
28.2,[  7.98514429e-01   1.48591222e-03  -6.03197504e-03   5.97344239e-04],[ 1.22021985  0.07289229 -0.48455505  0.01542616]
28.3,[  7.98070024e-01   1.43556653e-03  -5.82759961e-03   5.77105016e-04],[ 1.21994291  0.07284586 -0.48424643  0.01541633]
28.4,[  7.97625139e-01   1.38516652e-03  -5.62300367e-03   5.56843956e-04],[ 1.21966423  0.07279914 -0.48393587  0.01540645]
28.5,[  7.97180764e-01   1.33482430e-03  -5.41864231e-03   5.36606127e-04],[ 1.21938441  0.07275223 -0.48362405  0.01539652]
28.6,[  7.96734934e-01   1.28431716e-03  -5.21361150e-03   5.16302002e-04],[ 1.21910221  0.07270493 -0.48330957  0.01538651]
28.7,[  7.96289621e-01   1.23386865e-03  -5.00881868e-03   4.96021446e-04],[ 1.21881886  0.07265743 -0.48299382  0.01537646]
28.8,[  7.95843845e-01   1.18336776e-03  -4.80381324e-03   4.75719834e-04],[ 1.21853375  0.07260963 -0.48267609  0.01536634]
28.9,[  7.95397613e-01   1.13281506e-03  -4.59859744e-03   4.55397389e-04],[ 1.21824685  0.07256154 -0.48235638  0.01535616]
29.0,[  7.94950927e-01   1.08221108e-03  -4.39317353e-03   4.35054336e-04],[ 1.21795817  0.07251314 -0.48203468  0.01534592]
29.1,[  7.94503794e-01   1.03155641e-03  -4.18754380e-03   4.14690901e-04],[ 1.21766769  0.07246445 -0.48171098  0.01533562]
29.2,[  7.94057196e-01   9.80962241e-04  -3.98215969e-03   3.94351789e-04],[ 1.21737606  0.07241556 -0.48138599  0.01532527]
29.3,[  7.93609181e-01   9.30207726e-04  -3.77612466e-03   3.73948217e-04],[ 1.21708197  0.07236626 -0.48105827  0.01531484]
29.4,[  7.93161709e-01   8.79514585e-04  -3.57033877e-03   3.53569317e-04],[ 1.21678672  0.07231676 -0.48072924  0.01530436]
29.5,[  7.92712834e-01   8.28662506e-04  -3.36390769e-03   3.33126524e-04],[ 1.216489    0.07226686 -0.48039747  0.0152938 ]
29.6,[  7.92264508e-01   7.77872679e-04  -3.15772931e-03   3.12708756e-04],[ 1.21619009  0.07221675 -0.48006438  0.0152832 ]
29.7,[  7.91815762e-01   7.27035306e-04  -2.95135792e-03   2.92271875e-04],[ 1.21588936  0.07216633 -0.47972925  0.01527253]
29.8,[  7.91366602e-01   6.76150965e-04  -2.74479587e-03   2.71816112e-04],[ 1.21558678  0.07211561 -0.47939207  0.01526179]
29.9,[  7.90917032e-01   6.25220239e-04  -2.53804553e-03   2.51341702e-04],[ 1.21528236  0.07206458 -0.47905282  0.01525099]
30.0,[  7.90467059e-01   5.74243713e-04  -2.33110926e-03   2.30848881e-04],[ 1.21497608  0.07201323 -0.47871151  0.01524013]
30.1,[  7.90016686e-01   5.23221974e-04  -2.12398945e-03   2.10337883e-04],[ 1.21466794  0.07196158 -0.47836812  0.01522919]
30.2,[  7.89565919e-01   4.72155615e-04  -1.91668851e-03   1.89808948e-04],[ 1.21435792  0.07190961 -0.47802265  0.0152182 ]
30.3,[  7.89114763e-01   4.21045228e-04  -1.70920884e-03   1.69262314e-04],[ 1.21404603  0.07185732 -0.47767509  0.01520713]
30.4,[  7.88664187e-01   3.70000410e-04  -1.50199534e-03   1.48742039e-04],[ 1.21373293  0.07180484 -0.47732617  0.01519602]
30.5,[  7.88212268e-01   3.18803619e-04  -1.29416492e-03   1.28160669e-04],[ 1.21341726  0.07175192 -0.4769744   0.01518482]
30.6,[  7.87759978e-01   2.67564598e-04  -1.08616307e-03   1.07562323e-04],[ 1.21309969  0.07169868 -0.47662051  0.01517356]
30.7,[  7.87308278e-01   2.16392527e-04  -8.78432991e-04   8.69908916e-05],[ 1.21278089  0.07164524 -0.47626525  0.01516225]
30.8,[  7.86855256e-01   1.65070721e-04  -6.70095078e-04   6.63592657e-05],[ 1.2124595   0.07159136 -0.4759071   0.01515084]
30.9,[  7.86401878e-01   1.13708509e-04  -4.61593138e-04   4.57113964e-05],[ 1.21213619  0.07153716 -0.47554681  0.01513937]
31.0,[  7.85949102e-01   6.24146466e-05  -2.53368661e-04   2.50910040e-05],[ 1.21181163  0.07148276 -0.47518513  0.01512786]
31.1,[  7.85495026e-01   1.09733209e-05  -4.45455637e-05   4.41133056e-06],[ 1.21148445  0.07142791 -0.47482053  0.01511625]
31.2,[  7.85041561e-01  -4.03987102e-05   1.63996236e-04  -1.62404861e-05],[ 1.21115602  0.07137285 -0.47445453  0.0151046 ]
31.3,[  7.84586808e-01  -9.19166735e-05   3.73130439e-04  -3.69509682e-05],[ 1.21082494  0.07131735 -0.47408558  0.01509286]
31.4,[  7.84131725e-01  -1.43471946e-04   5.82416097e-04  -5.76764489e-05],[ 1.2104919   0.07126152 -0.47371445  0.01508104]
31.5,[  7.83677267e-01  -1.94956490e-04   7.91414637e-04  -7.83734963e-05],[ 1.2101576   0.07120548 -0.47334191  0.01506918]
31.6,[  7.83221541e-01  -2.46584642e-04   1.00099614e-03  -9.91282747e-05],[ 1.20982061  0.07114899 -0.47296638  0.01505723]
31.7,[  7.82765503e-01  -2.98248209e-04   1.21072142e-03  -1.19897290e-04],[ 1.20948165  0.07109216 -0.47258865  0.0150452 ]
31.8,[  7.82310101e-01  -3.49839594e-04   1.42015367e-03  -1.40637289e-04],[ 1.20914139  0.07103512 -0.47220948  0.01503313]
31.9,[  7.81853453e-01  -4.01572229e-04   1.63015932e-03  -1.61434070e-04],[ 1.20879844  0.07097763 -0.47182729  0.01502096]
32.0,[  7.81396509e-01  -4.53338361e-04   1.84030095e-03  -1.82244317e-04],[ 1.20845347  0.0709198  -0.47144287  0.01500872]
32.1,[  7.80939276e-01  -5.05137342e-04   2.05057593e-03  -2.03067769e-04],[ 1.20810649  0.07086164 -0.47105621  0.01499641]
32.2,[  7.80481758e-01  -5.56968523e-04   2.26098162e-03  -2.23904167e-04],[ 1.20775749  0.07080313 -0.47066729  0.01498403]
32.3,[  7.80023961e-01  -6.08831254e-04   2.47151539e-03  -2.44753247e-04],[ 1.20740645  0.07074428 -0.4702761   0.01497158]
32.4,[  7.79565892e-01  -6.60724878e-04   2.68217457e-03  -2.65614747e-04],[ 1.20705338  0.0706851  -0.46988264  0.01495905]
32.5,[  7.79107556e-01  -7.12648739e-04   2.89295649e-03  -2.86488402e-04],[ 1.20669826  0.07062556 -0.4694869   0.01494645]
32.6,[  7.78648959e-01  -7.64602174e-04   3.10385846e-03  -3.07373946e-04],[ 1.20634108  0.07056569 -0.46908887  0.01493378]
32.7,[  7.78189175e-01  -8.16690098e-04   3.31530639e-03  -3.28313555e-04],[ 1.20598111  0.07050534 -0.46868773  0.01492101]
32.8,[  7.77730074e-01  -8.68700532e-04   3.52643975e-03  -3.49222013e-04],[ 1.2056198   0.07044477 -0.46828509  0.01490819]
32.9,[  7.77269801e-01  -9.20843800e-04   3.73811234e-03  -3.70183871e-04],[ 1.20525567  0.07038373 -0.46787932  0.01489527]
33.0,[  7.76809294e-01  -9.73013652e-04   3.94989285e-03  -3.91156416e-04],[ 1.20488945  0.07032234 -0.46747121  0.01488228]
33.1,[  7.76349484e-01  -1.02510447e-03   4.16135251e-03  -4.12097187e-04],[ 1.20452187  0.07026072 -0.46706159  0.01486924]
33.2,[  7.75888524e-01  -1.07732561e-03   4.37334123e-03  -4.33090351e-04],[ 1.20415145  0.07019862 -0.4666488   0.0148561 ]
33.3,[  7.75427347e-01  -1.12957129e-03   4.58542957e-03  -4.54093380e-04],[ 1.20377891  0.07013617 -0.46623365  0.01484288]
33.4,[  7.74965038e-01  -1.18194529e-03   4.79803878e-03  -4.75147991e-04],[ 1.20340349  0.07007324 -0.46581529  0.01482957]
33.5,[  7.74503447e-01  -1.23423783e-03   5.01031733e-03  -4.96169857e-04],[ 1.20302669  0.07001007 -0.4653954   0.0148162 ]
33.6,[  7.74040739e-01  -1.28665697e-03   5.22310981e-03  -5.17242617e-04],[ 1.202647    0.06994642 -0.46497227  0.01480273]
33.7,[  7.73578760e-01  -1.33899359e-03   5.43556730e-03  -5.38282203e-04],[ 1.20226591  0.06988254 -0.46454759  0.01478921]
33.8,[  7.73115678e-01  -1.39145508e-03   5.64853172e-03  -5.59371990e-04],[ 1.2018819   0.06981816 -0.46411966  0.01477558]
33.9,[  7.72652419e-01  -1.44393662e-03   5.86157750e-03  -5.80469834e-04],[ 1.20149572  0.06975343 -0.46368932  0.01476188]
34.0,[  7.72188077e-01  -1.49654096e-03   6.07512179e-03  -6.01617045e-04],[ 1.2011066   0.06968819 -0.46325569  0.01474808]
34.1,[  7.71724484e-01  -1.54906029e-03   6.28832098e-03  -6.22730081e-04],[ 1.20071605  0.06962272 -0.46282047  0.01473422]
34.2,[  7.71259824e-01  -1.60170066e-03   6.50201152e-03  -6.43891777e-04],[ 1.20032254  0.06955676 -0.46238195  0.01472026]
34.3,[  7.70795014e-01  -1.65435789e-03   6.71577049e-03  -6.65060248e-04],[ 1.19992682  0.06949042 -0.46194097  0.01470622]
34.4,[  7.70330062e-01  -1.70703124e-03   6.92959496e-03  -6.86235205e-04],[ 1.19952888  0.06942371 -0.46149751  0.01469211]
34.5,[  7.69864974e-01  -1.75972001e-03   7.14348197e-03  -7.07416356e-04],[ 1.19912871  0.06935663 -0.46105158  0.01467791]
34.6,[  7.69398852e-01  -1.81252591e-03   7.35784447e-03  -7.28644595e-04],[ 1.19872553  0.06928904 -0.46060229  0.01466361]
34.7,[  7.68932610e-01  -1.86534541e-03   7.57226221e-03  -7.49878303e-04],[ 1.19832011  0.06922107 -0.46015049  0.01464922]
34.8,[ 0.76846625 -0.00191818  0.00778673 -0.00077112],[ 1.19791243  0.06915273 -0.45969618  0.01463476]
34.9,[ 0.76799979 -0.00197102  0.00800125 -0.00079236],[ 1.19750248  0.06908401 -0.45923934  0.01462022]
35.0,[ 0.76753233 -0.00202398  0.00821623 -0.00081365],[ 1.19708947  0.06901477 -0.45877909  0.01460556]
35.1,[ 0.76706567 -0.00207685  0.00843084 -0.0008349 ],[ 1.19667497  0.06894529 -0.45831718  0.01459086]
35.2,[ 0.76659804 -0.00212982  0.0086459  -0.0008562 ],[ 1.19625737  0.06887528 -0.45785183  0.01457604]
35.3,[ 0.76612943 -0.00218291  0.0088614  -0.00087754],[ 1.19583668  0.06880476 -0.45738301  0.01456112]
35.4,[ 0.76566075 -0.00223601  0.00907694 -0.00089889],[ 1.19541366  0.06873385 -0.45691161  0.01454611]
35.5,[ 0.76519201 -0.00228911  0.00929251 -0.00092023],[ 1.19498832  0.06866254 -0.45643762  0.01453102]
35.6,[ 0.76472322 -0.00234222  0.0095081  -0.00094158],[ 1.19456064  0.06859085 -0.45596103  0.01451585]
35.7,[ 0.76425349 -0.00239543  0.00972412 -0.00096298],[ 1.19412981  0.06851862 -0.45548092  0.01450056]
35.8,[ 0.76378373 -0.00244865  0.00994016 -0.00098437],[ 1.19369662  0.06844601 -0.45499818  0.01448519]
35.9,[ 0.76331394 -0.00250187  0.01015621 -0.00100577],[ 1.19326106  0.06837299 -0.45451281  0.01446974]
36.0,[ 0.76284324 -0.0025552   0.01037267 -0.0010272 ],[ 1.1928223   0.06829944 -0.45402387  0.01445418]
36.1,[ 0.76237252 -0.00260852  0.01058915 -0.00104864],[ 1.19238116  0.06822549 -0.45353226  0.01443853]
36.2,[ 0.7619018  -0.00266185  0.01080563 -0.00107008],[ 1.19193762  0.06815113 -0.45303799  0.01442279]
36.3,[ 0.7614302  -0.00271528  0.01102251 -0.00109155],[ 1.19149083  0.06807623 -0.45254011  0.01440694]
36.4,[ 0.76095862 -0.0027687   0.01123938 -0.00111303],[ 1.19104163  0.06800093 -0.45203953  0.014391  ]
36.5,[ 0.76048705 -0.00282212  0.01145625 -0.00113451],[ 1.19059     0.06792522 -0.45153624  0.01437498]
36.6,[ 0.76001463 -0.00287564  0.01167351 -0.00115602],[ 1.19013508  0.06784896 -0.45102929  0.01435884]
36.7,[ 0.75954225 -0.00292916  0.01189075 -0.00117754],[ 1.18967772  0.06777229 -0.45051961  0.01434262]
36.8,[ 0.75906904 -0.00298277  0.01210837 -0.00119909],[ 1.18921704  0.06769506 -0.45000624  0.01432627]
36.9,[ 0.75859589 -0.00303637  0.01232597 -0.00122064],[ 1.18875388  0.06761742 -0.44949012  0.01430984]
37.0,[ 0.75812193 -0.00309006  0.01254393 -0.00124222],[ 1.18828739  0.06753922 -0.44897027  0.01429329]
37.1,[ 0.75764804 -0.00314375  0.01276187 -0.0012638 ],[ 1.18781839  0.0674606  -0.44844763  0.01427665]
37.2,[ 0.75717423 -0.00319743  0.01297977 -0.00128538],[ 1.18734689  0.06738156 -0.44792219  0.01425993]
37.3,[ 0.75669964 -0.00325119  0.01319802 -0.001307  ],[ 1.186872    0.06730195 -0.44739299  0.01424308]
37.4,[ 0.75622429 -0.00330504  0.01341663 -0.00132864],[ 1.18639372  0.06722177 -0.44686     0.01422611]
37.5,[ 0.75574991 -0.00335878  0.01363479 -0.00135025],[ 1.18591375  0.06714131 -0.44632513  0.01420908]
37.6,[ 0.75527393 -0.00341271  0.01385369 -0.00137193],[ 1.18542948  0.06706013 -0.44578548  0.0141919 ]
37.7,[ 0.75479807 -0.00346662  0.01407252 -0.0013936 ],[ 1.18494265  0.06697851 -0.44524296  0.01417463]
37.8,[ 0.75432235 -0.00352051  0.0142913  -0.00141526],[ 1.18445323  0.06689647 -0.44469756  0.01415727]
37.9,[ 0.75384592 -0.00357448  0.01451041 -0.00143696],[ 1.18396033  0.06681384 -0.44414829  0.01413978]
38.0,[ 0.75336964 -0.00362844  0.01472944 -0.00145865],[ 1.18346483  0.06673078 -0.44359612  0.0141222 ]
38.1,[ 0.75289268 -0.00368247  0.01494879 -0.00148037],[ 1.18296583  0.06664713 -0.44304004  0.0141045 ]
38.2,[ 0.75241588 -0.00373649  0.01516806 -0.00150209],[ 1.18246419  0.06656303 -0.44248103  0.0140867 ]
38.3,[ 0.75193843 -0.00379058  0.01538763 -0.00152383],[ 1.18195902  0.06647835 -0.44191808  0.01406878]
38.4,[ 0.75146032 -0.00384474  0.01560751 -0.00154561],[ 1.18145029  0.06639307 -0.44135116  0.01405073]
38.5,[ 0.75098242 -0.00389888  0.01582729 -0.00156737],[ 1.18093889  0.06630734 -0.44078127  0.01403259]
38.6,[ 0.75050388 -0.00395309  0.01604736 -0.00158916],[ 1.18042391  0.06622101 -0.44020738  0.01401432]
38.7,[ 0.75002557 -0.00400728  0.01626733 -0.00161095],[ 1.17990622  0.06613422 -0.43963049  0.01399595]
38.8,[ 0.74954666 -0.00406154  0.01648757 -0.00163276],[ 1.17938492  0.06604683 -0.43904957  0.01397746]
38.9,[ 0.74906715 -0.00411586  0.01670809 -0.0016546 ],[ 1.17885999  0.06595883 -0.43846459  0.01395884]
39.0,[ 0.7485879  -0.00417015  0.01692849 -0.00167642],[ 1.17833231  0.06587038 -0.43787656  0.01394012]
39.1,[ 0.74810808 -0.00422451  0.01714915 -0.00169827],[ 1.17780097  0.0657813  -0.43728444  0.01392126]
39.2,[ 0.74762853 -0.00427884  0.01736969 -0.00172011],[ 1.17726686  0.06569177 -0.43668925  0.01390232]
39.3,[ 0.74714844 -0.00433322  0.01759048 -0.00174198],[ 1.17672905  0.06560161 -0.43608993  0.01388324]
39.4,[ 0.74666782 -0.00438767  0.0178115  -0.00176387],[ 1.17618752  0.06551083 -0.43548646  0.01386402]
39.5,[ 0.74618751 -0.00444209  0.01803239 -0.00178574],[ 1.17564319  0.06541958 -0.43487986  0.01384471]
39.6,[ 0.74570669 -0.00449656  0.01825351 -0.00180764],[ 1.1750951   0.0653277  -0.43426909  0.01382527]
39.7,[ 0.74522539 -0.00455108  0.01847486 -0.00182956],[ 1.17454324  0.06523519 -0.43365411  0.01380569]
39.8,[ 0.7447436  -0.00460566  0.01869643 -0.0018515 ],[ 1.17398759  0.06514204 -0.4330349   0.01378598]
39.9,[ 0.74426217 -0.0046602   0.01891783 -0.00187343],[ 1.17342907  0.06504841 -0.4324125   0.01376616]
40.0,[ 0.74378028 -0.0047148   0.01913944 -0.00189537],[ 1.17286672  0.06495414 -0.43178584  0.01374621]
40.1,[ 0.74329796 -0.00476944  0.01936126 -0.00191734],[ 1.17230054  0.06485923 -0.43115489  0.01372613]
40.2,[ 0.74281602 -0.00482403  0.01958289 -0.00193929],[ 1.17173144  0.06476382 -0.4305207   0.01370594]
40.3,[ 0.74233367 -0.00487868  0.01980472 -0.00196125],[ 1.17115846  0.06466777 -0.42988219  0.01368561]
40.4,[ 0.74185092 -0.00493337  0.02002673 -0.00198324],[ 1.17058158  0.06457107 -0.42923933  0.01366514]
40.5,[ 0.7413678  -0.0049881   0.02024891 -0.00200524],[ 1.17000079  0.0644737  -0.42859211  0.01364454]
40.6,[ 0.7408843  -0.00504288  0.02047126 -0.00202726],[ 1.16941606  0.06437568 -0.42794049  0.01362379]
40.7,[ 0.74040125 -0.0050976   0.02069341 -0.00204926],[ 1.16882833  0.06427716 -0.42728555  0.01360294]
40.8,[ 0.73991785 -0.00515236  0.02091572 -0.00207128],[ 1.16823664  0.06417797 -0.42662618  0.01358195]
40.9,[ 0.73943413 -0.00520716  0.02113817 -0.00209331],[ 1.16764095  0.06407811 -0.42596236  0.01356082]
41.0,[ 0.7389501  -0.005262    0.02136077 -0.00211535],[ 1.16704124  0.06397757 -0.42529406  0.01353954]
41.1,[ 0.73846577 -0.00531687  0.02158351 -0.00213741],[ 1.1664375   0.06387636 -0.42462127  0.01351812]
41.2,[ 0.73798116 -0.00537177  0.02180637 -0.00215948],[ 1.16582971  0.06377448 -0.42394395  0.01349656]
41.3,[ 0.73749707 -0.00542661  0.022029   -0.00218152],[ 1.16521883  0.06367207 -0.4232632   0.01347489]
41.4,[ 0.73701195 -0.00548157  0.0222521  -0.00220362],[ 1.16460286  0.06356881 -0.42257678  0.01345304]
41.5,[ 0.73652737 -0.00553646  0.02247495 -0.00222569],[ 1.16398377  0.06346503 -0.42188688  0.01343107]
41.6,[ 0.73604256 -0.00559138  0.0226979  -0.00224776],[ 1.16336054  0.06336055 -0.42119237  0.01340896]
41.7,[ 0.73555756 -0.00564633  0.02292095 -0.00226985],[ 1.16273316  0.06325538 -0.42049323  0.0133867 ]
41.8,[ 0.73507158 -0.00570138  0.02314444 -0.00229199],[ 1.16210059  0.06314934 -0.41978832  0.01336426]
41.9,[ 0.73458621 -0.00575637  0.02336766 -0.00231409],[ 1.16146483  0.06304276 -0.41907984  0.01334171]
42.0,[ 0.73410068 -0.00581138  0.02359095 -0.0023362 ],[ 1.16082485  0.06293548 -0.41836666  0.013319  ]
42.1,[ 0.733615   -0.0058664   0.0238143  -0.00235832],[ 1.16018063  0.06282748 -0.41764876  0.01329615]
42.2,[ 0.7331292  -0.00592143  0.02403771 -0.00238045],[ 1.15953215  0.06271877 -0.4169261   0.01327314]
42.3,[ 0.73264329 -0.00597648  0.02426118 -0.00240258],[ 1.15887937  0.06260934 -0.41619867  0.01324998]
42.4,[ 0.73215729 -0.00603154  0.02448468 -0.00242471],[ 1.15822229  0.06249919 -0.41546643  0.01322667]
42.5,[ 0.73167121 -0.00608661  0.02470823 -0.00244685],[ 1.15756088  0.06238831 -0.41472937  0.01320321]
42.6,[ 0.73118507 -0.00614168  0.02493179 -0.00246899],[ 1.15689512  0.06227671 -0.41398746  0.01317959]
42.7,[ 0.73069813 -0.00619684  0.02515573 -0.00249116],[ 1.15622394  0.06216419 -0.41323951  0.01315578]
42.8,[ 0.73021192 -0.00625193  0.02537933 -0.00251331],[ 1.1555494   0.06205111 -0.41248782  0.01313185]
42.9,[ 0.72972569 -0.00630701  0.02560294 -0.00253545],[ 1.15487044  0.06193729 -0.41173121  0.01310776]
43.0,[ 0.72923873 -0.00636218  0.02582688 -0.00255763],[ 1.15418599  0.06182255 -0.41096847  0.01308348]
43.1,[ 0.7287518  -0.00641734  0.02605082 -0.0025798 ],[ 1.15349706  0.06170706 -0.41020074  0.01305904]
43.2,[ 0.72826492 -0.0064725   0.02627473 -0.00260198],[ 1.15280364  0.06159082 -0.40942801  0.01303444]
43.3,[ 0.72777883 -0.00652756  0.02649827 -0.00262411],[ 1.15210676  0.061474   -0.40865142  0.01300971]
43.4,[ 0.72729135 -0.00658279  0.02672246 -0.00264631],[ 1.15140321  0.06135606 -0.4078674   0.01298475]
43.5,[ 0.7268047  -0.00663792  0.02694626 -0.00266848],[ 1.15069615  0.06123753 -0.40707948  0.01295967]
43.6,[ 0.72631817 -0.00669304  0.02717001 -0.00269064],[ 1.14998451  0.06111823 -0.40628644  0.01293442]
43.7,[ 0.72583105 -0.00674822  0.02739403 -0.00271282],[ 1.14926717  0.06099798 -0.40548706  0.01290897]
43.8,[ 0.72534408 -0.00680339  0.02761798 -0.002735  ],[ 1.1485452   0.06087695 -0.4046825   0.01288336]
43.9,[ 0.72485728 -0.00685854  0.02784185 -0.00275717],[ 1.14781855  0.06075513 -0.40387274  0.01285758]
44.0,[ 0.72436995 -0.00691375  0.02806596 -0.00277936],[ 1.14708612  0.06063235 -0.40305654  0.01283159]
44.1,[ 0.72388356 -0.00696885  0.02828965 -0.00280151],[ 1.14635005  0.06050896 -0.40223629  0.01280548]
44.2,[ 0.72339596 -0.00702409  0.02851389 -0.00282372],[ 1.14560706  0.06038441 -0.40140831  0.01277912]
44.3,[ 0.72290933 -0.00707922  0.02873768 -0.00284588],[ 1.14486038  0.06025924 -0.40057623  0.01275263]
44.4,[ 0.72242297 -0.00713432  0.02896135 -0.00286803],[ 1.1441089   0.06013326 -0.3997388   0.01272597]
44.5,[ 0.72193619 -0.00718946  0.02918521 -0.0028902 ],[ 1.14335149  0.06000629 -0.39889476  0.0126991 ]
44.6,[ 0.72144901 -0.00724466  0.02940926 -0.00291239],[ 1.14258812  0.05987832 -0.39804407  0.01267202]
44.7,[ 0.72096288 -0.00729973  0.02963283 -0.00293453],[ 1.14182097  0.05974972 -0.39718918  0.0126448 ]
44.8,[ 0.72047569 -0.00735492  0.02985688 -0.00295672],[ 1.14104667  0.05961992 -0.39632632  0.01261733]
44.9,[ 0.71998957 -0.00740999  0.03008043 -0.00297885],[ 1.14026855  0.05948947 -0.3954592   0.01258973]
45.0,[ 0.71950315 -0.0074651   0.03030413 -0.00300101],[ 1.13948434  0.05935801 -0.39458529  0.01256191]
45.1,[ 0.71901715 -0.00752015  0.03052764 -0.00302314],[ 1.13869512  0.05922571 -0.39370581  0.01253391]
45.2,[ 0.7185309  -0.00757524  0.03075126 -0.00304529],[ 1.13789975  0.05909237 -0.39281946  0.01250569]
45.3,[ 0.7180451  -0.00763028  0.03097467 -0.00306741],[ 1.13709931  0.05895819 -0.39192748  0.01247729]
45.4,[ 0.7175591  -0.00768533  0.03119817 -0.00308954],[ 1.13629265  0.05882297 -0.39102855  0.01244868]
45.5,[ 0.71707361 -0.00774033  0.03142144 -0.00311165],[ 1.13548086  0.05868688 -0.39012391  0.01241988]
45.6,[ 0.71658796 -0.00779535  0.03164479 -0.00313377],[ 1.13466278  0.05854974 -0.38921226  0.01239085]
45.7,[ 0.71610218 -0.00785039  0.03186819 -0.00315589],[ 1.13383835  0.05841153 -0.38829354  0.0123616 ]
45.8,[ 0.71561698 -0.00790535  0.03209133 -0.00317799],[ 1.13300871  0.05827246 -0.38736901  0.01233217]
