angle,pesos_first,pesos_second
1.9,[ 0.86916     0.01012771 -0.03938247  0.00413618],[ 1.11167782  0.05725094 -0.3653868   0.01294297]
2.0,[ 0.86888394  0.01009433 -0.03925268  0.00412255],[ 1.11166818  0.05724925 -0.365376    0.01294259]
2.1,[ 0.86860715  0.01006087 -0.03912254  0.00410888],[ 1.11165801  0.05724747 -0.36536461  0.01294219]
2.2,[ 0.86833123  0.0100275  -0.03899281  0.00409526],[ 1.11164737  0.0572456  -0.3653527   0.01294177]
2.3,[ 0.86805459  0.00999406 -0.03886274  0.00408159],[ 1.11163621  0.05724364 -0.3653402   0.01294132]
2.4,[ 0.86777881  0.00996071 -0.03873308  0.00406798],[ 1.11162458  0.0572416  -0.36532718  0.01294086]
2.5,[ 0.86750232  0.00992728 -0.03860308  0.00405432],[ 1.11161243  0.05723947 -0.36531357  0.01294038]
2.6,[ 0.8672259   0.00989386 -0.03847311  0.00404067],[ 1.11159978  0.05723725 -0.3652994   0.01293988]
2.7,[ 0.86694955  0.00986044 -0.03834318  0.00402703],[ 1.11158663  0.05723494 -0.36528468  0.01293936]
2.8,[ 0.86667328  0.00982704 -0.03821329  0.00401339],[ 1.11157298  0.05723255 -0.3652694   0.01293882]
2.9,[ 0.86639708  0.00979365 -0.03808343  0.00399975],[ 1.11155884  0.05723007 -0.36525356  0.01293825]
3.0,[ 0.86612096  0.00976026 -0.0379536   0.00398611],[ 1.1115442   0.0572275  -0.36523717  0.01293767]
3.1,[ 0.86584491  0.00972688 -0.03782381  0.00397248],[ 1.11152907  0.05722484 -0.36522022  0.01293707]
3.2,[ 0.86556894  0.00969351 -0.03769406  0.00395885],[ 1.11151343  0.0572221  -0.36520271  0.01293645]
3.3,[ 0.86529305  0.00966016 -0.03756434  0.00394523],[ 1.1114973   0.05721927 -0.36518465  0.01293581]
3.4,[ 0.86501724  0.00962681 -0.03743466  0.00393161],[ 1.11148068  0.05721635 -0.36516603  0.01293515]
3.5,[ 0.86474071  0.00959337 -0.03730465  0.00391795],[ 1.1114635   0.05721334 -0.36514679  0.01293447]
3.6,[ 0.86446505  0.00956004 -0.03717504  0.00390434],[ 1.11144588  0.05721025 -0.36512706  0.01293377]
3.7,[ 0.86418947  0.00952672 -0.03704547  0.00389073],[ 1.11142776  0.05720707 -0.36510677  0.01293305]
3.8,[ 0.86391319  0.00949332 -0.03691557  0.00387709],[ 1.11140909  0.05720379 -0.36508586  0.01293231]
3.9,[ 0.86363698  0.00945992 -0.0367857   0.00386345],[ 1.11138992  0.05720043 -0.36506439  0.01293155]
4.0,[ 0.86336164  0.00942663 -0.03665624  0.00384986],[ 1.11137031  0.05719699 -0.36504243  0.01293078]
4.1,[ 0.86308559  0.00939325 -0.03652646  0.00383622],[ 1.11135014  0.05719345 -0.36501985  0.01292998]
4.2,[ 0.86280962  0.00935988 -0.0363967   0.0038226 ],[ 1.11132947  0.05718982 -0.3649967   0.01292916]
4.3,[ 0.86253374  0.00932653 -0.03626699  0.00380897],[ 1.11130831  0.05718611 -0.364973    0.01292832]
4.4,[ 0.86225794  0.00929318 -0.03613732  0.00379535],[ 1.11128664  0.05718231 -0.36494874  0.01292746]
4.5,[ 0.86198222  0.00925984 -0.03600768  0.00378174],[ 1.11126448  0.05717842 -0.36492392  0.01292658]
4.6,[ 0.8617058   0.00922642 -0.03587772  0.00376809],[ 1.11124175  0.05717443 -0.36489846  0.01292568]
4.7,[ 0.86143025  0.0091931  -0.03574816  0.00375448],[ 1.11121858  0.05717036 -0.36487252  0.01292476]
4.8,[ 0.86115478  0.00915979 -0.03561864  0.00374088],[ 1.11119492  0.05716621 -0.36484602  0.01292382]
4.9,[ 0.86087861  0.0091264  -0.0354888   0.00372724],[ 1.11117068  0.05716196 -0.36481888  0.01292286]
5.0,[ 0.86060253  0.00909302 -0.03535899  0.00371361],[ 1.11114595  0.05715762 -0.36479118  0.01292188]
5.1,[ 0.86032653  0.00905965 -0.03522922  0.00369998],[ 1.11112071  0.05715319 -0.36476292  0.01292087]
5.2,[ 0.86005141  0.00902638 -0.03509987  0.0036864 ],[ 1.11109504  0.05714869 -0.36473417  0.01291986]
5.3,[ 0.85977559  0.00899304 -0.03497018  0.00367278],[ 1.1110688   0.05714408 -0.36470479  0.01291882]
5.4,[ 0.85949907  0.0089596  -0.03484017  0.00365912],[ 1.11104198  0.05713938 -0.36467475  0.01291775]
5.5,[ 0.85922342  0.00892627 -0.03471057  0.00364551],[ 1.11101474  0.0571346  -0.36464424  0.01291667]
5.6,[ 0.85894786  0.00889295 -0.03458101  0.0036319 ],[ 1.11098699  0.05712973 -0.36461317  0.01291557]
5.7,[ 0.85867161  0.00885955 -0.03445112  0.00361826],[ 1.11095866  0.05712476 -0.36458144  0.01291445]
5.8,[ 0.85839623  0.00882626 -0.03432165  0.00360466],[ 1.1109299   0.05711971 -0.36454924  0.01291331]
5.9,[ 0.85812016  0.00879288 -0.03419185  0.00359103],[ 1.11090056  0.05711456 -0.36451638  0.01291214]
6.0,[ 0.85784417  0.00875951 -0.03406209  0.0035774 ],[ 1.11087072  0.05710933 -0.36448296  0.01291096]
6.1,[ 0.85756828  0.00872615 -0.03393237  0.00356378],[ 1.11084037  0.057104   -0.36444898  0.01290975]
6.2,[ 0.85729248  0.0086928  -0.0338027   0.00355016],[ 1.11080952  0.05709859 -0.36441443  0.01290853]
6.3,[ 0.85701678  0.00865947 -0.03367307  0.00353654],[ 1.11077816  0.05709309 -0.36437931  0.01290729]
6.4,[ 0.85674038  0.00862605 -0.03354312  0.0035229 ],[ 1.11074621  0.05708748 -0.36434353  0.01290602]
6.5,[ 0.85646486  0.00859273 -0.03341357  0.00350929],[ 1.11071384  0.0570818  -0.36430728  0.01290473]
6.6,[ 0.85618866  0.00855934 -0.03328371  0.00349565],[ 1.11068087  0.05707601 -0.36427036  0.01290343]
6.7,[ 0.85591254  0.00852595 -0.03315389  0.00348202],[ 1.1106474   0.05707014 -0.36423287  0.0129021 ]
6.8,[ 0.85563653  0.00849258 -0.03302411  0.00346839],[ 1.11061342  0.05706418 -0.36419482  0.01290075]
6.9,[ 0.8553606   0.00845922 -0.03289438  0.00345476],[ 1.11057893  0.05705813 -0.3641562   0.01289938]
7.0,[ 0.85508478  0.00842587 -0.0327647   0.00344114],[ 1.11054393  0.05705199 -0.36411701  0.01289799]
7.1,[ 0.85480905  0.00839253 -0.03263506  0.00342753],[ 1.11050843  0.05704576 -0.36407725  0.01289659]
7.2,[ 0.85453264  0.00835911 -0.0325051   0.00341388],[ 1.11047232  0.05703942 -0.36403681  0.01289515]
7.3,[ 0.85425633  0.0083257  -0.03237518  0.00340023],[ 1.1104357   0.05703299 -0.3639958   0.0128937 ]
7.4,[ 0.85398089  0.00829239 -0.03224568  0.00338663],[ 1.11039867  0.0570265  -0.36395433  0.01289223]
7.5,[ 0.85370478  0.00825901 -0.03211586  0.003373  ],[ 1.11036103  0.05701989 -0.36391218  0.01289074]
7.6,[ 0.85342799  0.00822554 -0.03198572  0.00335933],[ 1.11032277  0.05701318 -0.36386934  0.01288922]
7.7,[ 0.85315207  0.00819218 -0.03185599  0.0033457 ],[ 1.11028411  0.0570064  -0.36382604  0.01288769]
7.8,[ 0.85287548  0.00815874 -0.03172595  0.00333205],[ 1.11024483  0.0569995  -0.36378205  0.01288613]
7.9,[ 0.85259977  0.0081254  -0.03159632  0.00331843],[ 1.11020515  0.05699254 -0.36373761  0.01288456]
8.0,[ 0.85232338  0.00809198 -0.03146637  0.00330478],[ 1.11016484  0.05698547 -0.36369248  0.01288296]
8.1,[ 0.8520471   0.00805858 -0.03133646  0.00329114],[ 1.11012402  0.05697831 -0.36364677  0.01288134]
8.2,[ 0.85177091  0.00802518 -0.03120661  0.0032775 ],[ 1.11008269  0.05697105 -0.36360048  0.0128797 ]
8.3,[ 0.85149406  0.00799171 -0.03107644  0.00326383],[ 1.11004073  0.05696369 -0.36355349  0.01287803]
8.4,[ 0.85121809  0.00795834 -0.03094669  0.0032502 ],[ 1.10999837  0.05695626 -0.36350606  0.01287635]
8.5,[ 0.85094144  0.00792489 -0.03081662  0.00323654],[ 1.10995538  0.05694872 -0.36345792  0.01287465]
8.6,[ 0.85066491  0.00789146 -0.0306866   0.00322289],[ 1.10991188  0.05694108 -0.3634092   0.01287292]
8.7,[ 0.85038848  0.00785803 -0.03055663  0.00320924],[ 1.10986786  0.05693336 -0.3633599   0.01287118]
8.8,[ 0.85011138  0.00782453 -0.03042634  0.00319555],[ 1.1098232   0.05692552 -0.36330989  0.0128694 ]
8.9,[ 0.84983516  0.00779113 -0.03029647  0.00318191],[ 1.10977815  0.05691762 -0.36325944  0.01286762]
9.0,[ 0.84955828  0.00775765 -0.03016629  0.00316824],[ 1.10973245  0.0569096  -0.36320827  0.0128658 ]
9.1,[ 0.8492815   0.00772419 -0.03003616  0.00315457],[ 1.10968624  0.05690149 -0.36315652  0.01286397]
9.2,[ 0.84900484  0.00769074 -0.02990608  0.00314091],[ 1.10963951  0.05689329 -0.36310419  0.01286212]
9.3,[ 0.84872829  0.0076573  -0.02977605  0.00312726],[ 1.10959227  0.056885   -0.36305128  0.01286024]
9.4,[ 0.84845107  0.00762378 -0.02964571  0.00311357],[ 1.10954437  0.0568766  -0.36299764  0.01285834]
9.5,[ 0.84817397  0.00759027 -0.02951543  0.00309988],[ 1.10949595  0.0568681  -0.36294341  0.01285642]
9.6,[ 0.84789775  0.00755688 -0.02938556  0.00308624],[ 1.10944715  0.05685954 -0.36288876  0.01285449]
9.7,[ 0.84762009  0.0075233  -0.02925501  0.00307253],[ 1.10939755  0.05685084 -0.36283322  0.01285252]
9.8,[ 0.84734333  0.00748984 -0.02912488  0.00305887],[ 1.10934757  0.05684207 -0.36277725  0.01285054]
9.9,[ 0.84706591  0.0074563  -0.02899445  0.00304517],[ 1.10929693  0.05683318 -0.36272054  0.01284853]
10.0,[ 0.84678937  0.00742286 -0.02886443  0.00303151],[ 1.10924591  0.05682423 -0.3626634   0.0128465 ]
10.1,[ 0.84651217  0.00738935 -0.0287341   0.00301782],[ 1.10919422  0.05681516 -0.36260552  0.01284445]
10.2,[ 0.84623433  0.00735575 -0.02860346  0.0030041 ],[ 1.10914187  0.05680597 -0.3625469   0.01284238]
10.3,[ 0.84595737  0.00732226 -0.02847324  0.00299043],[ 1.10908914  0.05679672 -0.36248784  0.01284028]
10.4,[ 0.84567975  0.0072887  -0.02834272  0.00297672],[ 1.10903573  0.05678735 -0.36242804  0.01283817]
10.5,[ 0.84540226  0.00725514 -0.02821225  0.00296302],[ 1.1089818   0.05677789 -0.36236765  0.01283603]
10.6,[ 0.84512488  0.00722161 -0.02808183  0.00294932],[ 1.10892735  0.05676833 -0.36230666  0.01283387]
10.7,[ 0.84484763  0.00718808 -0.02795148  0.00293563],[ 1.10887237  0.05675868 -0.36224509  0.01283169]
10.8,[ 0.84456972  0.00715448 -0.02782081  0.00292191],[ 1.10881671  0.05674892 -0.36218276  0.01282948]
10.9,[ 0.84429194  0.00712089 -0.02769021  0.00290819],[ 1.10876052  0.05673906 -0.36211984  0.01282725]
11.0,[ 0.84401428  0.00708732 -0.02755966  0.00289448],[ 1.10870381  0.05672911 -0.36205633  0.012825  ]
11.1,[ 0.84373674  0.00705377 -0.02742917  0.00288077],[ 1.10864656  0.05671906 -0.36199222  0.01282273]
11.2,[ 0.84345856  0.00702013 -0.02729837  0.00286704],[ 1.10858863  0.0567089  -0.36192735  0.01282043]
11.3,[ 0.8431805   0.00698651 -0.02716764  0.00285331],[ 1.10853017  0.05669864 -0.36186188  0.01281811]
11.4,[ 0.84290256  0.0069529  -0.02703696  0.00283958],[ 1.10847117  0.05668829 -0.36179581  0.01281577]
11.5,[ 0.84262475  0.00691931 -0.02690634  0.00282586],[ 1.10841165  0.05667784 -0.36172915  0.01281341]
11.6,[ 0.8423463   0.00688565 -0.02677542  0.00281211],[ 1.10835143  0.05666728 -0.36166171  0.01281102]
11.7,[ 0.84206798  0.00685199 -0.02664456  0.00279837],[ 1.10829067  0.05665662 -0.36159368  0.01280861]
11.8,[ 0.84178978  0.00681836 -0.02651376  0.00278463],[ 1.10822938  0.05664586 -0.36152504  0.01280618]
11.9,[ 0.84151095  0.00678464 -0.02638266  0.00277086],[ 1.10816739  0.05663498 -0.36145562  0.01280372]
12.0,[ 0.84123301  0.00675104 -0.02625198  0.00275714],[ 1.10810504  0.05662404 -0.36138579  0.01280125]
12.1,[ 0.84095444  0.00671735 -0.02612101  0.00274338],[ 1.10804197  0.05661298 -0.36131517  0.01279875]
12.2,[ 0.84067523  0.0066836  -0.02598973  0.0027296 ],[ 1.1079782   0.05660179 -0.36124375  0.01279622]
12.3,[ 0.84039692  0.00664994 -0.02585888  0.00271585],[ 1.10791406  0.05659053 -0.36117193  0.01279367]
12.4,[ 0.84011797  0.00661622 -0.02572772  0.00270208],[ 1.10784921  0.05657916 -0.36109931  0.0127911 ]
12.5,[ 0.83983916  0.00658251 -0.02559664  0.00268831],[ 1.10778383  0.05656768 -0.36102608  0.01278851]
12.6,[ 0.83956049  0.00654881 -0.02546561  0.00267455],[ 1.1077179   0.05655611 -0.36095225  0.01278589]
12.7,[ 0.83928118  0.00651504 -0.02533429  0.00266076],[ 1.10765125  0.05654442 -0.36087761  0.01278325]
12.8,[ 0.83900201  0.00648128 -0.02520303  0.00264697],[ 1.10758406  0.05653263 -0.36080237  0.01278058]
12.9,[ 0.83872298  0.00644755 -0.02507184  0.00263319],[ 1.10751633  0.05652075 -0.36072652  0.01277789]
13.0,[ 0.83844332  0.00641373 -0.02494035  0.00261938],[ 1.10744787  0.05650873 -0.36064986  0.01277518]
13.1,[ 0.83816456  0.00638003 -0.02480928  0.00260562],[ 1.10737906  0.05649666 -0.3605728   0.01277245]
13.2,[ 0.83788441  0.00634616 -0.02467757  0.00259178],[ 1.10730932  0.05648442 -0.3604947   0.01276968]
13.3,[ 0.83760517  0.00631239 -0.02454627  0.00257799],[ 1.10723923  0.05647212 -0.36041621  0.0127669 ]
13.4,[ 0.8373253   0.00627855 -0.02441469  0.00256417],[ 1.1071684   0.0564597  -0.36033689  0.01276409]
13.5,[ 0.83704558  0.00624473 -0.02428317  0.00255036],[ 1.10709703  0.05644717 -0.36025697  0.01276126]
13.6,[ 0.836766    0.00621093 -0.02415172  0.00253656],[ 1.10702511  0.05643455 -0.36017642  0.01275841]
13.7,[ 0.8364858   0.00617705 -0.02401998  0.00252272],[ 1.10695244  0.0564218  -0.36009505  0.01275553]
13.8,[ 0.83620575  0.00614319 -0.0238883   0.00250889],[ 1.10687923  0.05640896 -0.36001306  0.01275262]
13.9,[ 0.83592584  0.00610934 -0.0237567   0.00249507],[ 1.10680547  0.05639601 -0.35993046  0.0127497 ]
14.0,[ 0.83564531  0.00607542 -0.0236248   0.00248122],[ 1.10673095  0.05638294 -0.35984701  0.01274674]
14.1,[ 0.83536493  0.00604152 -0.02349298  0.00246737],[ 1.10665589  0.05636977 -0.35976295  0.01274376]
14.2,[ 0.8350847   0.00600764 -0.02336122  0.00245353],[ 1.10658027  0.0563565  -0.35967827  0.01274076]
14.3,[ 0.83480462  0.00597377 -0.02322953  0.0024397 ],[ 1.1065041   0.05634313 -0.35959297  0.01273774]
14.4,[ 0.83452393  0.00593984 -0.02309756  0.00242584],[ 1.10642717  0.05632963 -0.35950682  0.01273469]
14.5,[ 0.83424263  0.00590582 -0.0229653   0.00241195],[ 1.10634948  0.056316   -0.35941981  0.01273161]
14.6,[ 0.83396223  0.00587192 -0.02283347  0.00239811],[ 1.10627143  0.05630231 -0.35933242  0.01272851]
14.7,[ 0.83368124  0.00583795 -0.02270135  0.00238423],[ 1.10619263  0.05628848 -0.35924416  0.01272539]
14.8,[ 0.83340039  0.00580399 -0.0225693   0.00237036],[ 1.10611326  0.05627455 -0.35915529  0.01272224]
14.9,[ 0.83311894  0.00576996 -0.02243698  0.00235646],[ 1.10603313  0.05626049 -0.35906555  0.01271906]
15.0,[ 0.83283765  0.00573595 -0.02230472  0.00234257],[ 1.10595243  0.05624633 -0.35897518  0.01271586]
15.1,[ 0.83255651  0.00570195 -0.02217254  0.00232869],[ 1.10587117  0.05623208 -0.35888418  0.01271263]
15.2,[ 0.83227477  0.00566789 -0.02204007  0.00231478],[ 1.10578913  0.05621768 -0.35879231  0.01270938]
15.3,[ 0.83199319  0.00563384 -0.02190768  0.00230087],[ 1.10570653  0.05620319 -0.35869981  0.0127061 ]
15.4,[ 0.83171177  0.00559982 -0.02177536  0.00228698],[ 1.10562337  0.0561886  -0.35860668  0.0127028 ]
15.5,[ 0.83142975  0.00556572 -0.02164277  0.00227305],[ 1.10553942  0.05617387 -0.35851267  0.01269947]
15.6,[ 0.8311479   0.00553164 -0.02151025  0.00225913],[ 1.10545491  0.05615904 -0.35841802  0.01269612]
15.7,[ 0.8308662   0.00549758 -0.0213778   0.00224522],[ 1.10536983  0.05614411 -0.35832274  0.01269275]
15.8,[ 0.83058391  0.00546345 -0.02124507  0.00223128],[ 1.10528395  0.05612904 -0.35822658  0.01268934]
15.9,[ 0.83030178  0.00542933 -0.02111243  0.00221735],[ 1.10519751  0.05611387 -0.35812977  0.01268591]
16.0,[ 0.83001907  0.00539515 -0.0209795   0.00220339],[ 1.10511026  0.05609856 -0.35803207  0.01268245]
16.1,[ 0.82973652  0.00536099 -0.02084666  0.00218944],[ 1.10502245  0.05608315 -0.35793373  0.01267897]
16.2,[ 0.82945414  0.00532684 -0.02071389  0.00217549],[ 1.10493407  0.05606765 -0.35783475  0.01267546]
16.3,[ 0.82917117  0.00529263 -0.02058084  0.00216152],[ 1.10484487  0.056052   -0.35773487  0.01267192]
16.4,[ 0.82888837  0.00525844 -0.02044788  0.00214756],[ 1.10475511  0.05603624 -0.35763435  0.01266836]
16.5,[ 0.82860499  0.00522417 -0.02031464  0.00213356],[ 1.10466453  0.05602035 -0.35753291  0.01266477]
16.6,[ 0.82832178  0.00518993 -0.02018148  0.00211958],[ 1.10457337  0.05600436 -0.35743083  0.01266115]
16.7,[ 0.82803874  0.00515571 -0.02004841  0.0021056 ],[ 1.10448164  0.05598826 -0.3573281   0.01265751]
16.8,[ 0.82775512  0.00512141 -0.01991506  0.0020916 ],[ 1.10438909  0.05597202 -0.35722446  0.01265384]
16.9,[ 0.82747167  0.00508714 -0.01978179  0.0020776 ],[ 1.10429596  0.05595568 -0.35712016  0.01265015]
17.0,[ 0.8271884   0.00505289 -0.0196486   0.00206361],[ 1.10420224  0.05593924 -0.35701522  0.01264643]
17.1,[ 0.82690456  0.00501857 -0.01951514  0.0020496 ],[ 1.10410771  0.05592265 -0.35690935  0.01264268]
17.2,[ 0.82662088  0.00498427 -0.01938177  0.00203559],[ 1.10401258  0.05590596 -0.35680283  0.01263891]
17.3,[ 0.82633665  0.00494991 -0.01924813  0.00202155],[ 1.10391663  0.05588912 -0.35669537  0.0126351 ]
17.4,[ 0.82605258  0.00491556 -0.01911457  0.00200753],[ 1.10382009  0.05587218 -0.35658726  0.01263127]
17.5,[ 0.82576796  0.00488114 -0.01898075  0.00199347],[ 1.10372271  0.0558551  -0.35647821  0.01262741]
17.6,[ 0.82548351  0.00484675 -0.01884701  0.00197942],[ 1.10362475  0.05583791 -0.3563685   0.01262352]
17.7,[ 0.82519924  0.00481238 -0.01871335  0.00196539],[ 1.10352619  0.05582061 -0.35625814  0.01261961]
17.8,[ 0.82491441  0.00477794 -0.01857943  0.00195132],[ 1.10342679  0.05580317 -0.35614682  0.01261567]
17.9,[ 0.82462976  0.00474352 -0.0184456   0.00193727],[ 1.1033268   0.05578563 -0.35603485  0.0126117 ]
18.0,[ 0.82434456  0.00470904 -0.01831151  0.00192318],[ 1.10322596  0.05576793 -0.35592192  0.0126077 ]
18.1,[ 0.82405954  0.00467458 -0.0181775   0.00190911],[ 1.10312453  0.05575013 -0.35580833  0.01260368]
18.2,[ 0.82377396  0.00464005 -0.01804323  0.00189501],[ 1.10302223  0.05573218 -0.35569377  0.01259962]
18.3,[ 0.82348857  0.00460554 -0.01790905  0.00188091],[ 1.10291934  0.05571413 -0.35557855  0.01259554]
18.4,[ 0.82320337  0.00457106 -0.01777495  0.00186683],[ 1.10281585  0.05569597 -0.35546266  0.01259143]
18.5,[ 0.82291762  0.00453651 -0.0176406   0.00185272],[ 1.1027115   0.05567766 -0.3553458   0.01258729]
18.6,[ 0.82263206  0.00450198 -0.01750634  0.00183862],[ 1.10260655  0.05565925 -0.35522827  0.01258313]
18.7,[ 0.82234595  0.00446739 -0.01737182  0.00182449],[ 1.10250073  0.05564068 -0.35510976  0.01257893]
18.8,[ 0.8220593   0.00443273 -0.01723704  0.00181034],[ 1.10239403  0.05562196 -0.35499028  0.0125747 ]
18.9,[ 0.82177357  0.00439818 -0.0171027   0.00179623],[ 1.102287    0.05560318 -0.35487042  0.01257046]
19.0,[ 0.82148657  0.00436348 -0.01696776  0.00178205],[ 1.10217882  0.05558419 -0.35474927  0.01256616]
19.1,[ 0.8212005   0.00432889 -0.01683326  0.00176793],[ 1.10207031  0.05556515 -0.35462775  0.01256186]
19.2,[ 0.82091389  0.00429424 -0.0166985   0.00175378],[ 1.10196091  0.05554596 -0.35450524  0.01255752]
19.3,[ 0.82062674  0.00425952 -0.01656349  0.0017396 ],[ 1.10185062  0.05552661 -0.35438174  0.01255315]
19.4,[ 0.8203398   0.00422482 -0.01642858  0.00172543],[ 1.10173973  0.05550715 -0.35425755  0.01254875]
19.5,[ 0.82005232  0.00419006 -0.01629341  0.00171123],[ 1.10162793  0.05548753 -0.35413236  0.01254431]
19.6,[ 0.81976504  0.00415533 -0.01615834  0.00169704],[ 1.10151553  0.05546781 -0.35400648  0.01253985]
19.7,[ 0.81947796  0.00412062 -0.01602337  0.00168287],[ 1.10140251  0.05544798 -0.35387992  0.01253537]
19.8,[ 0.81919035  0.00408584 -0.01588814  0.00166867],[ 1.10128859  0.05542799 -0.35375234  0.01253085]
19.9,[ 0.81890222  0.004051   -0.01575267  0.00165444],[ 1.10117376  0.05540784 -0.35362375  0.0125263 ]
20.0,[ 0.8186143   0.00401619 -0.0156173   0.00164022],[ 1.10105832  0.05538758 -0.35349447  0.01252172]
20.1,[ 0.81832585  0.00398131 -0.01548168  0.00162598],[ 1.10094196  0.05536717 -0.35336416  0.0125171 ]
20.2,[ 0.81803761  0.00394646 -0.01534616  0.00161174],[ 1.10082498  0.05534664 -0.35323316  0.01251246]
20.3,[ 0.81774958  0.00391164 -0.01521073  0.00159752],[ 1.10070737  0.05532601 -0.35310146  0.01250779]
20.4,[ 0.81746103  0.00387675 -0.01507506  0.00158327],[ 1.10058885  0.05530521 -0.35296873  0.01250309]
20.5,[ 0.81717197  0.0038418  -0.01493916  0.001569  ],[ 1.1004694   0.05528425 -0.35283496  0.01249835]
20.6,[ 0.81688312  0.00380687 -0.01480335  0.00155473],[ 1.10034932  0.05526318 -0.35270049  0.01249359]
20.7,[ 0.81659376  0.00377189 -0.0146673   0.00154045],[ 1.10022832  0.05524195 -0.35256498  0.01248879]
20.8,[ 0.81630461  0.00373692 -0.01453135  0.00152617],[ 1.10010668  0.0552206  -0.35242877  0.01248397]
20.9,[ 0.81601496  0.0037019  -0.01439516  0.00151186],[ 1.0999841  0.0551991 -0.3522915  0.0124791]
21.0,[ 0.81572553  0.00366691 -0.01425908  0.00149757],[ 1.09986089  0.05517748 -0.35215352  0.01247422]
21.1,[ 0.81543559  0.00363185 -0.01412276  0.00148326],[ 1.09973674  0.05515569 -0.35201449  0.01246929]
21.2,[ 0.81514587  0.00359682 -0.01398654  0.00146895],[ 1.09961195  0.0551338  -0.35187475  0.01246434]
21.3,[ 0.81485565  0.00356173 -0.01385009  0.00145462],[ 1.09948622  0.05511173 -0.35173394  0.01245935]
21.4,[ 0.81456565  0.00352667 -0.01371374  0.0014403 ],[ 1.09935984  0.05508956 -0.35159241  0.01245434]
21.5,[ 0.81427516  0.00349154 -0.01357716  0.00142595],[ 1.09923251  0.05506722 -0.35144982  0.01244929]
21.6,[ 0.81398417  0.00345636 -0.01344034  0.00141158],[ 1.09910422  0.05504471 -0.35130615  0.0124442 ]
21.7,[ 0.81369342  0.0034212  -0.01330364  0.00139723],[ 1.09897528  0.05502208 -0.35116176  0.01243908]
21.8,[ 0.81340289  0.00338607 -0.01316704  0.00138288],[ 1.0988457   0.05499935 -0.35101665  0.01243394]
21.9,[ 0.81311187  0.00335089 -0.01303021  0.00136851],[ 1.09871515  0.05497644 -0.35087045  0.01242877]
22.0,[ 0.81282036  0.00331564 -0.01289315  0.00135411],[ 1.09858363  0.05495336 -0.35072317  0.01242355]
22.1,[ 0.81252837  0.00328034 -0.01275586  0.0013397 ],[ 1.09845113  0.05493011 -0.35057479  0.01241829]
22.2,[ 0.81223733  0.00324515 -0.01261903  0.00132532],[ 1.0983183   0.05490681 -0.35042604  0.01241302]
22.3,[ 0.81194509  0.00320981 -0.01248162  0.00131089],[ 1.09818417  0.05488327 -0.35027583  0.0124077 ]
22.4,[ 0.8116531   0.00317451 -0.01234433  0.00129647],[ 1.09804938  0.05485962 -0.35012489  0.01240236]
22.5,[ 0.81136062  0.00313914 -0.01220682  0.00128203],[ 1.0979136   0.05483579 -0.34997283  0.01239697]
22.6,[ 0.81106839  0.00310381 -0.01206942  0.0012676 ],[ 1.09777716  0.05481185 -0.34982004  0.01239156]
22.7,[ 0.81077568  0.00306842 -0.0119318   0.00125315],[ 1.09763973  0.05478774 -0.34966613  0.01238611]
22.8,[ 0.81048321  0.00303305 -0.01179429  0.00123871],[ 1.09750163  0.05476351 -0.34951148  0.01238063]
22.9,[ 0.81019028  0.00299764 -0.01165656  0.00122424],[ 1.09736253  0.0547391  -0.34935571  0.01237511]
23.0,[ 0.80989688  0.00296216 -0.01151861  0.00120975],[ 1.09722243  0.05471452 -0.34919882  0.01236955]
23.1,[ 0.80960373  0.00292672 -0.01138078  0.00119528],[ 1.09708165  0.05468982 -0.34904117  0.01236397]
23.2,[ 0.80931012  0.00289121 -0.01124273  0.00118078],[ 1.09693987  0.05466494 -0.34888239  0.01235834]
23.3,[ 0.80901605  0.00285566 -0.01110447  0.00116626],[ 1.09679707  0.05463988 -0.34872247  0.01235268]
23.4,[ 0.80872223  0.00282013 -0.01096632  0.00115175],[ 1.09665359  0.05461471 -0.3485618   0.01234699]
23.5,[ 0.80842866  0.00278464 -0.0108283   0.00113725],[ 1.09650944  0.05458941 -0.34840037  0.01234127]
23.6,[ 0.80813393  0.002749   -0.01068972  0.0011227 ],[ 1.09636391  0.05456388 -0.3482374   0.0123355 ]
23.7,[ 0.80783946  0.0027134  -0.01055127  0.00110816],[ 1.09621771  0.05453822 -0.34807367  0.0123297 ]
23.8,[ 0.80754454  0.00267774 -0.01041261  0.00109359],[ 1.09607046  0.05451239 -0.34790878  0.01232386]
23.9,[ 0.80724988  0.00264211 -0.01027407  0.00107904],[ 1.09592254  0.05448643 -0.34774313  0.01231799]
24.0,[ 0.80695478  0.00260643 -0.01013532  0.00106447],[ 1.09577357  0.05446029 -0.34757631  0.01231208]
24.1,[ 0.80665994  0.00257078 -0.00999669  0.00104991],[ 1.09562392  0.05443403 -0.34740872  0.01230614]
24.2,[ 0.80636395  0.00253499 -0.00985753  0.0010353 ],[ 1.09547286  0.05440753 -0.34723956  0.01230015]
24.3,[ 0.80606894  0.00249932 -0.00971882  0.00102073],[ 1.09532148  0.05438096 -0.34707002  0.01229414]
24.4,[ 0.80577278  0.00246351 -0.00957958  0.0010061 ],[ 1.09516867  0.05435415 -0.3468989   0.01228808]
24.5,[ 0.8054769   0.00242774 -0.00944046  0.00099149],[ 1.09501517  0.05432722 -0.346727    0.01228199]
24.6,[ 0.80518059  0.00239191 -0.00930114  0.00097686],[ 1.0948606   0.0543001  -0.34655391  0.01227586]
