angle,pesos_first,pesos_second
-9.2,[  3.79267847e-03  -3.05657398e-03  -3.85328747e-05  -9.25937678e-05],[ 0.00117689  0.00748398  0.0001874  -0.00367214]
-9.1,[  3.78315561e-03  -3.04889937e-03  -3.84361243e-05  -9.23612784e-05],[ 0.00117706  0.00748506  0.00018742 -0.00367267]
-9.0,[  3.77363371e-03  -3.04122553e-03  -3.83393836e-05  -9.21288123e-05],[ 0.00117723  0.00748613  0.00018745 -0.0036732 ]
-8.9,[  3.76411277e-03  -3.03355247e-03  -3.82426527e-05  -9.18963698e-05],[ 0.00117739  0.00748718  0.00018748 -0.00367371]
-8.8,[  3.75461939e-03  -3.02590162e-03  -3.81462018e-05  -9.16646003e-05],[ 0.00117756  0.00748822  0.0001875  -0.00367422]
-8.7,[  3.74510042e-03  -3.01823014e-03  -3.80494909e-05  -9.14322057e-05],[ 0.00117772  0.00748925  0.00018753 -0.00367473]
-8.6,[  3.73560903e-03  -3.01058089e-03  -3.79530602e-05  -9.12004846e-05],[ 0.00117788  0.00749027  0.00018755 -0.00367523]
-8.5,[  3.72611864e-03  -3.00293246e-03  -3.78566397e-05  -9.09687881e-05],[ 0.00117803  0.00749127  0.00018758 -0.00367572]
-8.4,[  3.71662928e-03  -2.99528484e-03  -3.77602297e-05  -9.07371165e-05],[ 0.00117819  0.00749227  0.0001876  -0.00367621]
-8.3,[  3.70716753e-03  -2.98765948e-03  -3.76641001e-05  -9.05061189e-05],[ 0.00117834  0.00749324  0.00018763 -0.00367669]
-8.2,[  3.69768024e-03  -2.98001353e-03  -3.75677111e-05  -9.02744979e-05],[ 0.0011785   0.00749421  0.00018765 -0.00367716]
-8.1,[  3.68822057e-03  -2.97238986e-03  -3.74716027e-05  -9.00435514e-05],[ 0.00117865  0.00749517  0.00018768 -0.00367763]
-8.0,[  3.67876197e-03  -2.96476703e-03  -3.73755052e-05  -8.98126309e-05],[ 0.0011788   0.00749611  0.0001877  -0.00367809]
-7.9,[  3.66930445e-03  -2.95714508e-03  -3.72794186e-05  -8.95817365e-05],[ 0.00117894  0.00749704  0.00018772 -0.00367855]
-7.8,[  3.65987457e-03  -2.94954541e-03  -3.71836128e-05  -8.93515172e-05],[ 0.00117909  0.00749795  0.00018775 -0.003679  ]
-7.7,[  3.65041923e-03  -2.94192521e-03  -3.70875484e-05  -8.91206762e-05],[ 0.00117923  0.00749886  0.00018777 -0.00367944]
-7.6,[  3.64099155e-03  -2.93432731e-03  -3.69917650e-05  -8.88905106e-05],[ 0.00117937  0.00749975  0.00018779 -0.00367988]
-7.5,[  3.63153844e-03  -2.92670891e-03  -3.68957233e-05  -8.86597240e-05],[ 0.00117951  0.00750064  0.00018781 -0.00368032]
-7.4,[  3.62211301e-03  -2.91911283e-03  -3.67999628e-05  -8.84296134e-05],[ 0.00117964  0.00750151  0.00018783 -0.00368074]
-7.3,[  3.61271527e-03  -2.91153905e-03  -3.67044836e-05  -8.82001787e-05],[ 0.00117978  0.00750236  0.00018786 -0.00368116]
-7.2,[  3.60329214e-03  -2.90394482e-03  -3.66087464e-05  -8.79701240e-05],[ 0.00117991  0.00750321  0.00018788 -0.00368158]
-7.1,[  3.59387017e-03  -2.89635152e-03  -3.65130211e-05  -8.77400978e-05],[ 0.00118004  0.00750404  0.0001879  -0.00368198]
-7.0,[  3.58447592e-03  -2.88878056e-03  -3.64175773e-05  -8.75107483e-05],[ 0.00118017  0.00750486  0.00018792 -0.00368239]
-6.9,[  3.57508286e-03  -2.88121055e-03  -3.63221456e-05  -8.72814277e-05],[ 0.0011803   0.00750567  0.00018794 -0.00368278]
-6.8,[  3.56569099e-03  -2.87364151e-03  -3.62267260e-05  -8.70521362e-05],[ 0.00118042  0.00750646  0.00018796 -0.00368317]
-6.7,[  3.55630033e-03  -2.86607344e-03  -3.61313187e-05  -8.68228744e-05],[ 0.00118055  0.00750725  0.00018798 -0.00368356]
-6.6,[  3.54691089e-03  -2.85850636e-03  -3.60359239e-05  -8.65936423e-05],[ 0.00118067  0.00750802  0.000188   -0.00368394]
-6.5,[  3.53752268e-03  -2.85094027e-03  -3.59405415e-05  -8.63644404e-05],[ 0.00118079  0.00750878  0.00018802 -0.00368431]
-6.4,[  3.52816224e-03  -2.84339655e-03  -3.58454413e-05  -8.61359163e-05],[ 0.00118091  0.00750953  0.00018804 -0.00368468]
-6.3,[  3.51877654e-03  -2.83583248e-03  -3.57500844e-05  -8.59067755e-05],[ 0.00118102  0.00751026  0.00018805 -0.00368504]
-6.2,[  3.50941862e-03  -2.82829080e-03  -3.56550097e-05  -8.56783129e-05],[ 0.00118114  0.00751099  0.00018807 -0.00368539]
-6.1,[  3.50006198e-03  -2.82075015e-03  -3.55599480e-05  -8.54498814e-05],[ 0.00118125  0.0075117   0.00018809 -0.00368574]
-6.0,[  3.49070662e-03  -2.81321053e-03  -3.54648995e-05  -8.52214815e-05],[ 0.00118136  0.0075124   0.00018811 -0.00368609]
-5.9,[  3.48135257e-03  -2.80567197e-03  -3.53698641e-05  -8.49931134e-05],[ 0.00118147  0.00751309  0.00018813 -0.00368643]
-5.8,[  3.47199984e-03  -2.79813446e-03  -3.52748421e-05  -8.47647774e-05],[ 0.00118157  0.00751377  0.00018814 -0.00368676]
-5.7,[  3.46267492e-03  -2.79061938e-03  -3.51801028e-05  -8.45371205e-05],[ 0.00118168  0.00751443  0.00018816 -0.00368708]
-5.6,[  3.45332484e-03  -2.78308402e-03  -3.50851079e-05  -8.43088495e-05],[ 0.00118178  0.00751508  0.00018817 -0.0036874 ]
-5.5,[  3.44400261e-03  -2.77557110e-03  -3.49903958e-05  -8.40812581e-05],[ 0.00118188  0.00751573  0.00018819 -0.00368772]
-5.4,[  3.43468173e-03  -2.76805926e-03  -3.48956974e-05  -8.38536998e-05],[ 0.00118198  0.00751635  0.00018821 -0.00368803]
-5.3,[  3.42533574e-03  -2.76052720e-03  -3.48007441e-05  -8.36255287e-05],[ 0.00118208  0.00751697  0.00018822 -0.00368833]
-5.2,[  3.41601762e-03  -2.75301760e-03  -3.47060738e-05  -8.33980378e-05],[ 0.00118217  0.00751758  0.00018824 -0.00368863]
-5.1,[  3.40672736e-03  -2.74553044e-03  -3.46116866e-05  -8.31712270e-05],[ 0.00118226  0.00751817  0.00018825 -0.00368892]
-5.0,[  3.39741204e-03  -2.73802309e-03  -3.45170447e-05  -8.29438045e-05],[ 0.00118236  0.00751875  0.00018827 -0.0036892 ]
-4.9,[  3.38809815e-03  -2.73051689e-03  -3.44224173e-05  -8.27164167e-05],[ 0.00118245  0.00751932  0.00018828 -0.00368948]
-4.8,[  3.37878568e-03  -2.72301184e-03  -3.43278045e-05  -8.24890638e-05],[ 0.00118253  0.00751988  0.0001883  -0.00368976]
-4.7,[  3.36950111e-03  -2.71552927e-03  -3.42334751e-05  -8.22623921e-05],[ 0.00118262  0.00752043  0.00018831 -0.00369003]
-4.6,[  3.36021800e-03  -2.70804788e-03  -3.41391605e-05  -8.20357558e-05],[ 0.0011827   0.00752097  0.00018832 -0.00369029]
-4.5,[  3.35090991e-03  -2.70054635e-03  -3.40445921e-05  -8.18085097e-05],[ 0.00118279  0.00752149  0.00018834 -0.00369055]
-4.4,[  3.34162974e-03  -2.69306733e-03  -3.39503074e-05  -8.15819454e-05],[ 0.00118287  0.007522    0.00018835 -0.0036908 ]
-4.3,[  3.33235106e-03  -2.68558951e-03  -3.38560378e-05  -8.13554174e-05],[ 0.00118295  0.0075225   0.00018836 -0.00369104]
-4.2,[  3.32307389e-03  -2.67811291e-03  -3.37617835e-05  -8.11289261e-05],[ 0.00118302  0.00752299  0.00018837 -0.00369128]
-4.1,[  3.31379823e-03  -2.67063752e-03  -3.36675446e-05  -8.09024719e-05],[ 0.0011831   0.00752347  0.00018838 -0.00369152]
-4.0,[  3.30452410e-03  -2.66316337e-03  -3.35733213e-05  -8.06760550e-05],[ 0.00118317  0.00752393  0.0001884  -0.00369175]
-3.9,[  3.29527793e-03  -2.65571174e-03  -3.34793820e-05  -8.04503206e-05],[ 0.00118324  0.00752439  0.00018841 -0.00369197]
-3.8,[  3.28600689e-03  -2.64824008e-03  -3.33851901e-05  -8.02239792e-05],[ 0.00118331  0.00752483  0.00018842 -0.00369219]
-3.7,[  3.27673743e-03  -2.64076969e-03  -3.32910141e-05  -7.99976762e-05],[ 0.00118338  0.00752526  0.00018843 -0.0036924 ]
-3.6,[  3.26749594e-03  -2.63332184e-03  -3.31971224e-05  -7.97720562e-05],[ 0.00118344  0.00752568  0.00018844 -0.0036926 ]
-3.5,[  3.25825604e-03  -2.62587528e-03  -3.31032469e-05  -7.95464750e-05],[ 0.00118351  0.00752608  0.00018845 -0.0036928 ]
-3.4,[  3.24899135e-03  -2.61840873e-03  -3.30091194e-05  -7.93202885e-05],[ 0.00118357  0.00752648  0.00018846 -0.003693  ]
-3.3,[  3.23975467e-03  -2.61096475e-03  -3.29152765e-05  -7.90947858e-05],[ 0.00118363  0.00752686  0.00018847 -0.00369318]
-3.2,[  3.23051961e-03  -2.60352209e-03  -3.28214501e-05  -7.88693228e-05],[ 0.00118369  0.00752724  0.00018848 -0.00369337]
-3.1,[  3.22128619e-03  -2.59608074e-03  -3.27276403e-05  -7.86438997e-05],[ 0.00118375  0.0075276   0.00018849 -0.00369354]
-3.0,[  3.21205442e-03  -2.58864073e-03  -3.26338474e-05  -7.84185170e-05],[ 0.0011838   0.00752795  0.0001885  -0.00369372]
-2.9,[  3.20282432e-03  -2.58120205e-03  -3.25400713e-05  -7.81931748e-05],[ 0.00118385  0.00752828  0.00018851 -0.00369388]
-2.8,[  3.19359589e-03  -2.57376473e-03  -3.24463123e-05  -7.79678737e-05],[ 0.00118391  0.00752861  0.00018851 -0.00369404]
-2.7,[  3.18436915e-03  -2.56632877e-03  -3.23525704e-05  -7.77426138e-05],[ 0.00118396  0.00752893  0.00018852 -0.0036942 ]
-2.6,[  3.17514412e-03  -2.55889419e-03  -3.22588459e-05  -7.75173955e-05],[ 0.001184    0.00752923  0.00018853 -0.00369434]
-2.5,[  3.16592081e-03  -2.55146098e-03  -3.21651388e-05  -7.72922192e-05],[ 0.00118405  0.00752952  0.00018854 -0.00369449]
-2.4,[  3.15669922e-03  -2.54402918e-03  -3.20714493e-05  -7.70670851e-05],[ 0.00118409  0.0075298   0.00018854 -0.00369463]
-2.3,[  3.14750572e-03  -2.53662000e-03  -3.19780452e-05  -7.68426367e-05],[ 0.00118414  0.00753007  0.00018855 -0.00369476]
-2.2,[  3.13828764e-03  -2.52919102e-03  -3.18843912e-05  -7.66175879e-05],[ 0.00118418  0.00753033  0.00018856 -0.00369488]
-2.1,[  3.12909765e-03  -2.52178467e-03  -3.17910227e-05  -7.63932253e-05],[ 0.00118421  0.00753057  0.00018856 -0.003695  ]
-2.0,[  3.11988311e-03  -2.51435855e-03  -3.16974048e-05  -7.61682632e-05],[ 0.00118425  0.00753081  0.00018857 -0.00369512]
-1.9,[  3.11069669e-03  -2.50695508e-03  -3.16040726e-05  -7.59439876e-05],[ 0.00118429  0.00753103  0.00018857 -0.00369523]
-1.8,[  3.10148576e-03  -2.49953186e-03  -3.15104913e-05  -7.57191136e-05],[ 0.00118432  0.00753124  0.00018858 -0.00369533]
-1.7,[  3.09230296e-03  -2.49213131e-03  -3.14171958e-05  -7.54949264e-05],[ 0.00118435  0.00753144  0.00018858 -0.00369543]
-1.6,[  3.08312199e-03  -2.48473223e-03  -3.13239190e-05  -7.52707838e-05],[ 0.00118438  0.00753163  0.00018859 -0.00369552]
-1.5,[  3.07391656e-03  -2.47731344e-03  -3.12303936e-05  -7.50460442e-05],[ 0.00118441  0.00753181  0.00018859 -0.00369561]
-1.4,[  3.06473929e-03  -2.46991735e-03  -3.11371543e-05  -7.48219920e-05],[ 0.00118443  0.00753197  0.0001886  -0.00369569]
-1.3,[  3.05556389e-03  -2.46252276e-03  -3.10439340e-05  -7.45979854e-05],[ 0.00118446  0.00753213  0.0001886  -0.00369577]
-1.2,[  3.04636409e-03  -2.45510851e-03  -3.09504659e-05  -7.43733831e-05],[ 0.00118448  0.00753227  0.00018861 -0.00369584]
-1.1,[  3.03719247e-03  -2.44771697e-03  -3.08572840e-05  -7.41494689e-05],[ 0.0011845   0.0075324   0.00018861 -0.0036959 ]
-1.0,[  3.02802276e-03  -2.44032697e-03  -3.07641216e-05  -7.39256013e-05],[ 0.00118452  0.00753252  0.00018861 -0.00369596]
-0.9,[  3.01885498e-03  -2.43293852e-03  -3.06709787e-05  -7.37017806e-05],[ 0.00118454  0.00753263  0.00018861 -0.00369601]
-0.8,[  3.00968913e-03  -2.42555164e-03  -3.05778554e-05  -7.34780073e-05],[ 0.00118455  0.00753273  0.00018862 -0.00369606]
-0.7,[  3.00052523e-03  -2.41816632e-03  -3.04847520e-05  -7.32542815e-05],[ 0.00118457  0.00753281  0.00018862 -0.0036961 ]
-0.6,[  2.99133705e-03  -2.41076143e-03  -3.03914018e-05  -7.30299629e-05],[ 0.00118458  0.00753289  0.00018862 -0.00369614]
-0.5,[  2.98217710e-03  -2.40337929e-03  -3.02983385e-05  -7.28063335e-05],[ 0.00118459  0.00753295  0.00018862 -0.00369617]
-0.4,[  2.97301914e-03  -2.39599876e-03  -3.02052955e-05  -7.25827527e-05],[ 0.0011846   0.007533    0.00018862 -0.0036962 ]
-0.3,[  2.96386319e-03  -2.38861985e-03  -3.01122728e-05  -7.23592209e-05],[ 0.0011846   0.00753304  0.00018862 -0.00369622]
-0.2,[  2.95470925e-03  -2.38124256e-03  -3.00192706e-05  -7.21357385e-05],[ 0.00118461  0.00753307  0.00018863 -0.00369623]
-0.1,[  2.94555735e-03  -2.37386692e-03  -2.99262890e-05  -7.19123056e-05],[ 0.00118461  0.00753309  0.00018863 -0.00369624]
0.0,[  2.93640750e-03  -2.36649292e-03  -2.98333283e-05  -7.16889227e-05],[ 0.00118461  0.00753309  0.00018863 -0.00369624]
0.1,[  2.92725971e-03  -2.35912058e-03  -2.97403885e-05  -7.14655902e-05],[ 0.00118461  0.00753309  0.00018863 -0.00369624]
0.2,[  2.91811399e-03  -2.35174992e-03  -2.96474698e-05  -7.12423083e-05],[ 0.00118461  0.00753307  0.00018863 -0.00369623]
0.3,[  2.90897036e-03  -2.34438093e-03  -2.95545723e-05  -7.10190774e-05],[ 0.0011846   0.00753304  0.00018862 -0.00369622]
0.4,[  2.89982884e-03  -2.33701365e-03  -2.94616962e-05  -7.07958978e-05],[ 0.0011846   0.007533    0.00018862 -0.0036962 ]
0.5,[  2.89068943e-03  -2.32964807e-03  -2.93688416e-05  -7.05727700e-05],[ 0.00118459  0.00753295  0.00018862 -0.00369617]
0.6,[  2.88155215e-03  -2.32228420e-03  -2.92760086e-05  -7.03496941e-05],[ 0.00118458  0.00753289  0.00018862 -0.00369614]
0.7,[  2.87239084e-03  -2.31490098e-03  -2.91829316e-05  -7.01260317e-05],[ 0.00118457  0.00753281  0.00018862 -0.0036961 ]
0.8,[  2.86325788e-03  -2.30754059e-03  -2.90901424e-05  -6.99030611e-05],[ 0.00118455  0.00753273  0.00018862 -0.00369606]
0.9,[  2.85412708e-03  -2.30018195e-03  -2.89973753e-05  -6.96801435e-05],[ 0.00118454  0.00753263  0.00018861 -0.00369601]
1.0,[  2.84499848e-03  -2.29282508e-03  -2.89046305e-05  -6.94572794e-05],[ 0.00118452  0.00753252  0.00018861 -0.00369596]
1.1,[  2.83587207e-03  -2.28546998e-03  -2.88119080e-05  -6.92344690e-05],[ 0.0011845   0.0075324   0.00018861 -0.0036959 ]
1.2,[  2.82674788e-03  -2.27811666e-03  -2.87192080e-05  -6.90117127e-05],[ 0.00118448  0.00753227  0.00018861 -0.00369584]
1.3,[  2.81759979e-03  -2.27074408e-03  -2.86262651e-05  -6.87883728e-05],[ 0.00118446  0.00753213  0.0001886  -0.00369577]
1.4,[  2.80848008e-03  -2.26339438e-03  -2.85336107e-05  -6.85657259e-05],[ 0.00118443  0.00753197  0.0001886  -0.00369569]
1.5,[  2.79936263e-03  -2.25604650e-03  -2.84409792e-05  -6.83431341e-05],[ 0.00118441  0.00753181  0.00018859 -0.00369561]
1.6,[  2.79022134e-03  -2.24867940e-03  -2.83481054e-05  -6.81199603e-05],[ 0.00118438  0.00753163  0.00018859 -0.00369552]
1.7,[  2.78110846e-03  -2.24133519e-03  -2.82555203e-05  -6.78974800e-05],[ 0.00118435  0.00753144  0.00018858 -0.00369543]
1.8,[  2.77199788e-03  -2.23399285e-03  -2.81629586e-05  -6.76750559e-05],[ 0.00118432  0.00753124  0.00018858 -0.00369533]
1.9,[  2.76286352e-03  -2.22663133e-03  -2.80701553e-05  -6.74520513e-05],[ 0.00118429  0.00753103  0.00018857 -0.00369523]
2.0,[  2.75375759e-03  -2.21929274e-03  -2.79776408e-05  -6.72297408e-05],[ 0.00118425  0.00753081  0.00018857 -0.00369512]
2.1,[  2.74462792e-03  -2.21193501e-03  -2.78848852e-05  -6.70068508e-05],[ 0.00118421  0.00753057  0.00018856 -0.003695  ]
2.2,[  2.73552671e-03  -2.20460021e-03  -2.77924186e-05  -6.67846553e-05],[ 0.00118418  0.00753033  0.00018856 -0.00369488]
2.3,[  2.72640179e-03  -2.19724631e-03  -2.76997113e-05  -6.65618814e-05],[ 0.00118414  0.00753007  0.00018855 -0.00369476]
2.4,[  2.71730535e-03  -2.18991535e-03  -2.76072931e-05  -6.63398023e-05],[ 0.00118409  0.0075298   0.00018854 -0.00369463]
2.5,[  2.70818525e-03  -2.18256533e-03  -2.75146347e-05  -6.61171458e-05],[ 0.00118405  0.00752952  0.00018854 -0.00369449]
2.6,[  2.69906758e-03  -2.17521727e-03  -2.74220009e-05  -6.58945487e-05],[ 0.001184    0.00752923  0.00018853 -0.00369434]
2.7,[  2.68995235e-03  -2.16787118e-03  -2.73293920e-05  -6.56720113e-05],[ 0.00118396  0.00752893  0.00018852 -0.0036942 ]
2.8,[  2.68083959e-03  -2.16052708e-03  -2.72368081e-05  -6.54495339e-05],[ 0.00118391  0.00752861  0.00018851 -0.00369404]
2.9,[  2.67172930e-03  -2.15318496e-03  -2.71442494e-05  -6.52271170e-05],[ 0.00118385  0.00752828  0.00018851 -0.00369388]
3.0,[  2.66262151e-03  -2.14584486e-03  -2.70517159e-05  -6.50047609e-05],[ 0.0011838   0.00752795  0.0001885  -0.00369372]
3.1,[  2.65351621e-03  -2.13850677e-03  -2.69592079e-05  -6.47824659e-05],[ 0.00118375  0.0075276   0.00018849 -0.00369354]
3.2,[  2.64441344e-03  -2.13117072e-03  -2.68667255e-05  -6.45602325e-05],[ 0.00118369  0.00752724  0.00018848 -0.00369337]
3.3,[  2.63531320e-03  -2.12383670e-03  -2.67742689e-05  -6.43380609e-05],[ 0.00118363  0.00752686  0.00018847 -0.00369318]
3.4,[  2.62621551e-03  -2.11650475e-03  -2.66818381e-05  -6.41159515e-05],[ 0.00118357  0.00752648  0.00018846 -0.003693  ]
3.5,[  2.61709440e-03  -2.10915391e-03  -2.65891694e-05  -6.38932704e-05],[ 0.00118351  0.00752608  0.00018845 -0.0036928 ]
3.6,[  2.60800186e-03  -2.10182610e-03  -2.64967910e-05  -6.36712868e-05],[ 0.00118344  0.00752568  0.00018844 -0.0036926 ]
3.7,[  2.59891192e-03  -2.09450039e-03  -2.64044389e-05  -6.34493665e-05],[ 0.00118338  0.00752526  0.00018843 -0.0036924 ]
3.8,[  2.58979862e-03  -2.08715585e-03  -2.63118496e-05  -6.32268761e-05],[ 0.00118331  0.00752483  0.00018842 -0.00369219]
3.9,[  2.58068796e-03  -2.07981344e-03  -2.62192871e-05  -6.30044501e-05],[ 0.00118324  0.00752439  0.00018841 -0.00369197]
4.0,[  2.57160590e-03  -2.07249408e-03  -2.61270151e-05  -6.27827223e-05],[ 0.00118317  0.00752393  0.0001884  -0.00369175]
4.1,[  2.56250055e-03  -2.06515595e-03  -2.60345066e-05  -6.25604261e-05],[ 0.0011831   0.00752347  0.00018838 -0.00369152]
4.2,[  2.55339789e-03  -2.05781998e-03  -2.59420253e-05  -6.23381954e-05],[ 0.00118302  0.00752299  0.00018837 -0.00369128]
4.3,[  2.54429793e-03  -2.05048620e-03  -2.58495715e-05  -6.21160306e-05],[ 0.00118295  0.0075225   0.00018836 -0.00369104]
4.4,[  2.53520069e-03  -2.04315459e-03  -2.57571452e-05  -6.18939320e-05],[ 0.00118287  0.007522    0.00018835 -0.0036908 ]
4.5,[  2.52610617e-03  -2.03582519e-03  -2.56647467e-05  -6.16719001e-05],[ 0.00118279  0.00752149  0.00018834 -0.00369055]
4.6,[  2.51698850e-03  -2.02847713e-03  -2.55721129e-05  -6.14493029e-05],[ 0.0011827   0.00752097  0.00018832 -0.00369029]
4.7,[  2.50789949e-03  -2.02115217e-03  -2.54797704e-05  -6.12274056e-05],[ 0.00118262  0.00752043  0.00018831 -0.00369003]
4.8,[  2.49881326e-03  -2.01382945e-03  -2.53874561e-05  -6.10055760e-05],[ 0.00118253  0.00751988  0.0001883  -0.00368976]
4.9,[  2.48970395e-03  -2.00648812e-03  -2.52949072e-05  -6.07831828e-05],[ 0.00118245  0.00751932  0.00018828 -0.00368948]
5.0,[  2.48059745e-03  -1.99914907e-03  -2.52023870e-05  -6.05608586e-05],[ 0.00118236  0.00751875  0.00018827 -0.0036892 ]
5.1,[  2.47149380e-03  -1.99181230e-03  -2.51098957e-05  -6.03386036e-05],[ 0.00118226  0.00751817  0.00018825 -0.00368892]
5.2,[  2.46241885e-03  -1.98449866e-03  -2.50176959e-05  -6.01170493e-05],[ 0.00118217  0.00751758  0.00018824 -0.00368863]
5.3,[  2.45332090e-03  -1.97716650e-03  -2.49252626e-05  -5.98949338e-05],[ 0.00118208  0.00751697  0.00018822 -0.00368833]
5.4,[  2.44420001e-03  -1.96981584e-03  -2.48325961e-05  -5.96722579e-05],[ 0.00118198  0.00751635  0.00018821 -0.00368803]
5.5,[  2.43510786e-03  -1.96248835e-03  -2.47402216e-05  -5.94502837e-05],[ 0.00118188  0.00751573  0.00018819 -0.00368772]
5.6,[  2.42601862e-03  -1.95516320e-03  -2.46478767e-05  -5.92283807e-05],[ 0.00118178  0.00751508  0.00018817 -0.0036874 ]
5.7,[  2.41690650e-03  -1.94781961e-03  -2.45552994e-05  -5.90059191e-05],[ 0.00118168  0.00751443  0.00018816 -0.00368708]
5.8,[  2.40782315e-03  -1.94049921e-03  -2.44630143e-05  -5.87841598e-05],[ 0.00118157  0.00751377  0.00018814 -0.00368676]
5.9,[  2.39871696e-03  -1.93316040e-03  -2.43704972e-05  -5.85618430e-05],[ 0.00118147  0.00751309  0.00018813 -0.00368643]
6.0,[  2.38961377e-03  -1.92582401e-03  -2.42780105e-05  -5.83395994e-05],[ 0.00118136  0.0075124   0.00018811 -0.00368609]
6.1,[  2.38051359e-03  -1.91849004e-03  -2.41855545e-05  -5.81174292e-05],[ 0.00118125  0.0075117   0.00018809 -0.00368574]
6.2,[  2.37141644e-03  -1.91115852e-03  -2.40931291e-05  -5.78953329e-05],[ 0.00118114  0.00751099  0.00018807 -0.00368539]
6.3,[  2.36232232e-03  -1.90382944e-03  -2.40007347e-05  -5.76733108e-05],[ 0.00118102  0.00751026  0.00018805 -0.00368504]
6.4,[  2.35320551e-03  -1.89648207e-03  -2.39081097e-05  -5.74507347e-05],[ 0.00118091  0.00750953  0.00018804 -0.00368468]
6.5,[  2.34411754e-03  -1.88915794e-03  -2.38157777e-05  -5.72288625e-05],[ 0.00118079  0.00750878  0.00018802 -0.00368431]
6.6,[  2.33500692e-03  -1.88181557e-03  -2.37232155e-05  -5.70064375e-05],[ 0.00118067  0.00750802  0.000188   -0.00368394]
6.7,[  2.32589942e-03  -1.87447570e-03  -2.36306852e-05  -5.67840887e-05],[ 0.00118055  0.00750725  0.00018798 -0.00368356]
6.8,[  2.31679506e-03  -1.86713837e-03  -2.35381866e-05  -5.65618166e-05],[ 0.00118042  0.00750646  0.00018796 -0.00368317]
6.9,[  2.30769386e-03  -1.85980358e-03  -2.34457202e-05  -5.63396214e-05],[ 0.0011803   0.00750567  0.00018794 -0.00368278]
7.0,[  2.29859583e-03  -1.85247134e-03  -2.33532859e-05  -5.61175036e-05],[ 0.00118017  0.00750486  0.00018792 -0.00368239]
7.1,[  2.28950098e-03  -1.84514167e-03  -2.32608841e-05  -5.58954637e-05],[ 0.00118004  0.00750404  0.0001879  -0.00368198]
7.2,[  2.28038366e-03  -1.83779389e-03  -2.31682538e-05  -5.56728750e-05],[ 0.00117991  0.00750321  0.00018788 -0.00368158]
7.3,[  2.27126957e-03  -1.83044872e-03  -2.30756565e-05  -5.54503654e-05],[ 0.00117978  0.00750236  0.00018786 -0.00368116]
7.4,[  2.26218440e-03  -1.82312685e-03  -2.29833529e-05  -5.52285616e-05],[ 0.00117964  0.00750151  0.00018783 -0.00368074]
7.5,[  2.25307682e-03  -1.81578693e-03  -2.28908217e-05  -5.50062109e-05],[ 0.00117951  0.00750064  0.00018781 -0.00368032]
7.6,[  2.24394689e-03  -1.80842899e-03  -2.27980634e-05  -5.47833145e-05],[ 0.00117937  0.00749975  0.00018779 -0.00367988]
7.7,[  2.23484592e-03  -1.80109438e-03  -2.27055993e-05  -5.45611249e-05],[ 0.00117923  0.00749886  0.00018777 -0.00367944]
7.8,[  2.22572264e-03  -1.79374180e-03  -2.26129085e-05  -5.43383908e-05],[ 0.00117909  0.00749795  0.00018775 -0.003679  ]
7.9,[  2.21662832e-03  -1.78641256e-03  -2.25205121e-05  -5.41163639e-05],[ 0.00117894  0.00749704  0.00018772 -0.00367855]
8.0,[  2.20751176e-03  -1.77906539e-03  -2.24278895e-05  -5.38937937e-05],[ 0.0011788   0.00749611  0.0001877  -0.00367809]
8.1,[  2.19839858e-03  -1.77172094e-03  -2.23353014e-05  -5.36713061e-05],[ 0.00117865  0.00749517  0.00018768 -0.00367763]
8.2,[  2.18928880e-03  -1.76437924e-03  -2.22427478e-05  -5.34489017e-05],[ 0.0011785   0.00749421  0.00018765 -0.00367716]
8.3,[  2.18015687e-03  -1.75701969e-03  -2.21499692e-05  -5.32259563e-05],[ 0.00117834  0.00749324  0.00018763 -0.00367669]
8.4,[  2.17105396e-03  -1.74968352e-03  -2.20574854e-05  -5.30037195e-05],[ 0.00117819  0.00749227  0.0001876  -0.00367621]
8.5,[  2.16192894e-03  -1.74232954e-03  -2.19647770e-05  -5.27809430e-05],[ 0.00117803  0.00749127  0.00018758 -0.00367572]
8.6,[  2.15280742e-03  -1.73497837e-03  -2.18721041e-05  -5.25582517e-05],[ 0.00117788  0.00749027  0.00018755 -0.00367523]
8.7,[  2.14368940e-03  -1.72763003e-03  -2.17794668e-05  -5.23356460e-05],[ 0.00117772  0.00748925  0.00018753 -0.00367473]
8.8,[  2.13454937e-03  -1.72026395e-03  -2.16866059e-05  -5.21125031e-05],[ 0.00117756  0.00748822  0.0001875  -0.00367422]
8.9,[  2.12543842e-03  -1.71292131e-03  -2.15940404e-05  -5.18900701e-05],[ 0.00117739  0.00748718  0.00018748 -0.00367371]
9.0,[  2.11630552e-03  -1.70556097e-03  -2.15012520e-05  -5.16671011e-05],[ 0.00117723  0.00748613  0.00018745 -0.0036732 ]
9.1,[  2.10717622e-03  -1.69820353e-03  -2.14085000e-05  -5.14442199e-05],[ 0.00117706  0.00748506  0.00018742 -0.00367267]
9.2,[  2.09805052e-03  -1.69084900e-03  -2.13157847e-05  -5.12214267e-05],[ 0.00117689  0.00748398  0.0001874  -0.00367214]
9.3,[  2.08892845e-03  -1.68349740e-03  -2.12231062e-05  -5.09987222e-05],[ 0.00117672  0.00748289  0.00018737 -0.00367161]
9.4,[  2.07978456e-03  -1.67612820e-03  -2.11302061e-05  -5.07754848e-05],[ 0.00117654  0.00748179  0.00018734 -0.00367107]
